普通小怪10000+ 普通精英30000+ 普通boss50000+ 精英XX100000+ 魔王XX200000+,角色ID,角色名,描述,动作,数据,半身像,"头像=INDEX([头像与BOSS对应关系.xlsx]Sheet1!$B:$B,MATCH(E3,[头像与BOSS对应关系.xlsx]Sheet1!$C:$C,0),0)",属性模版ID,AI ID,重量,跳跃,速度,击退次数保护,浮空次数保护,重量增加极限,不能浮空,击杀掉落,"符号显示高度=INDEX('[boss小怪身高.xlsx]Sheet1'!$B:$B,MATCH(E3,'[boss小怪身高.xlsx]Sheet1'!$A:$A,0),0)"
,40010372,,,,,,,,,,,,,,,,,
,40010373,,,,,,,,,,,,,,,,,
,40010374,,,,,,,,,,,,,,,,,
,40010375,,,,,,,,,,,,,,,,,
,40010376,,,,,,,,,,,,,,,,,
,40010381,,,,,,,,,,,,,,,,,
,40010382,,,,,,,,,,,,,,,,,
,40010383,,,,,,,,,,,,,,,,,
,40010384,,,,,,,,,,,,,,,,,
,40010385,,,,,,,,,,,,,,,,,
,40010386,,,,,,,,,,,,,,,,,
,40010391,,,,,,,,,,,,,,,,,
,40010392,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40010411,,,,,,,,,,,,,,,,,
,40010412,,,,,,,,,,,,,,,,,
,40010413,,,,,,,,,,,,,,,,,
,40010414,,,,,,,,,,,,,,,,,
,40010415,,,,,,,,,,,,,,,,,
,40010416,,,,,,,,,,,,,,,,,
,40010471,,,,,,,,,,,,,,,,,
,40010472,,,,,,,,,,,,,,,,,
,40010473,,,,,,,,,,,,,,,,,
,40010474,,,,,,,,,,,,,,,,,
,40010475,,,,,,,,,,,,,,,,,
,40010476,,,,,,,,,,,,,,,,,
,40010481,,,,,,,,,,,,,,,,,
,40010482,,,,,,,,,,,,,,,,,
,40010483,,,,,,,,,,,,,,,,,
,40010484,,,,,,,,,,,,,,,,,
,40010485,,,,,,,,,,,,,,,,,
,40010486,,,,,,,,,,,,,,,,,
,40010491,,,,,,,,,,,,,,,,,
,40010492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40010511,,,,,,,,,,,,,,,,,
,40010512,,,,,,,,,,,,,,,,,
,40010513,,,,,,,,,,,,,,,,,
,40010514,,,,,,,,,,,,,,,,,
,40010515,,,,,,,,,,,,,,,,,
,40010516,,,,,,,,,,,,,,,,,
,40010571,,,,,,,,,,,,,,,,,
,40010572,,,,,,,,,,,,,,,,,
,40010573,,,,,,,,,,,,,,,,,
,40010574,,,,,,,,,,,,,,,,,
,40010575,,,,,,,,,,,,,,,,,
,40010576,,,,,,,,,,,,,,,,,
,40010581,,,,,,,,,,,,,,,,,
,40010582,,,,,,,,,,,,,,,,,
,40010583,,,,,,,,,,,,,,,,,
,40010584,,,,,,,,,,,,,,,,,
,40010585,,,,,,,,,,,,,,,,,
,40010586,,,,,,,,,,,,,,,,,
,40010591,,,,,,,,,,,,,,,,,
,40010592,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40010611,,,,,,,,,,,,,,,,,
,40010612,,,,,,,,,,,,,,,,,
,40010613,,,,,,,,,,,,,,,,,
,40010614,,,,,,,,,,,,,,,,,
,40010615,,,,,,,,,,,,,,,,,
,40010616,,,,,,,,,,,,,,,,,
,40010671,,,,,,,,,,,,,,,,,
,40010672,,,,,,,,,,,,,,,,,
,40010673,,,,,,,,,,,,,,,,,
,40010674,,,,,,,,,,,,,,,,,
,40010675,,,,,,,,,,,,,,,,,
,40010676,,,,,,,,,,,,,,,,,
,40010681,,,,,,,,,,,,,,,,,
,40010682,,,,,,,,,,,,,,,,,
,40010683,,,,,,,,,,,,,,,,,
,40010684,,,,,,,,,,,,,,,,,
,40010685,,,,,,,,,,,,,,,,,
,40010686,,,,,,,,,,,,,,,,,
,40010691,,,,,,,,,,,,,,,,,
,40010692,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40010711,,,,,,,,,,,,,,,,,
,40010712,,,,,,,,,,,,,,,,,
,40010713,,,,,,,,,,,,,,,,,
,40010714,,,,,,,,,,,,,,,,,
,40010715,,,,,,,,,,,,,,,,,
,40010716,,,,,,,,,,,,,,,,,
,40010771,,,,,,,,,,,,,,,,,
,40010772,,,,,,,,,,,,,,,,,
,40010773,,,,,,,,,,,,,,,,,
,40010774,,,,,,,,,,,,,,,,,
,40010775,,,,,,,,,,,,,,,,,
,40010776,,,,,,,,,,,,,,,,,
,40010781,,,,,,,,,,,,,,,,,
,40010782,,,,,,,,,,,,,,,,,
,40010783,,,,,,,,,,,,,,,,,
,40010784,,,,,,,,,,,,,,,,,
,40010785,,,,,,,,,,,,,,,,,
,40010786,,,,,,,,,,,,,,,,,
,40010791,,,,,,,,,,,,,,,,,
,40010792,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40010811,,,,,,,,,,,,,,,,,
,40010812,,,,,,,,,,,,,,,,,
,40010813,,,,,,,,,,,,,,,,,
,40010814,,,,,,,,,,,,,,,,,
,40010815,,,,,,,,,,,,,,,,,
,40010816,,,,,,,,,,,,,,,,,
,40010871,,,,,,,,,,,,,,,,,
,40010872,,,,,,,,,,,,,,,,,
,40010873,,,,,,,,,,,,,,,,,
,40010874,,,,,,,,,,,,,,,,,
,40010875,,,,,,,,,,,,,,,,,
,40010876,,,,,,,,,,,,,,,,,
,40010881,,,,,,,,,,,,,,,,,
,40010882,,,,,,,,,,,,,,,,,
,40010883,,,,,,,,,,,,,,,,,
,40010884,,,,,,,,,,,,,,,,,
,40010885,,,,,,,,,,,,,,,,,
,40010886,,,,,,,,,,,,,,,,,
,40010891,,,,,,,,,,,,,,,,,
,40010892,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40010911,,,,,,,,,,,,,,,,,
,40010912,,,,,,,,,,,,,,,,,
,40010913,,,,,,,,,,,,,,,,,
,40010914,,,,,,,,,,,,,,,,,
,40010915,,,,,,,,,,,,,,,,,
,40010916,,,,,,,,,,,,,,,,,
,40010971,,,,,,,,,,,,,,,,,
,40010972,,,,,,,,,,,,,,,,,
,40010973,,,,,,,,,,,,,,,,,
,40010974,,,,,,,,,,,,,,,,,
,40010975,,,,,,,,,,,,,,,,,
,40010976,,,,,,,,,,,,,,,,,
,40010981,,,,,,,,,,,,,,,,,
,40010982,,,,,,,,,,,,,,,,,
,40010983,,,,,,,,,,,,,,,,,
,40010984,,,,,,,,,,,,,,,,,
,40010985,,,,,,,,,,,,,,,,,
,40010986,,,,,,,,,,,,,,,,,
,40010991,,,,,,,,,,,,,,,,,
,40010992,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011011,,,,,,,,,,,,,,,,,
,40011012,,,,,,,,,,,,,,,,,
,40011013,,,,,,,,,,,,,,,,,
,40011014,,,,,,,,,,,,,,,,,
,40011015,,,,,,,,,,,,,,,,,
,40011016,,,,,,,,,,,,,,,,,
,40011071,,,,,,,,,,,,,,,,,
,40011072,,,,,,,,,,,,,,,,,
,40011073,,,,,,,,,,,,,,,,,
,40011074,,,,,,,,,,,,,,,,,
,40011075,,,,,,,,,,,,,,,,,
,40011076,,,,,,,,,,,,,,,,,
,40011081,,,,,,,,,,,,,,,,,
,40011082,,,,,,,,,,,,,,,,,
,40011083,,,,,,,,,,,,,,,,,
,40011084,,,,,,,,,,,,,,,,,
,40011085,,,,,,,,,,,,,,,,,
,40011086,,,,,,,,,,,,,,,,,
,40011091,,,,,,,,,,,,,,,,,
,40011092,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011111,,,,,,,,,,,,,,,,,
,40011112,,,,,,,,,,,,,,,,,
,40011113,,,,,,,,,,,,,,,,,
,40011114,,,,,,,,,,,,,,,,,
,40011115,,,,,,,,,,,,,,,,,
,40011116,,,,,,,,,,,,,,,,,
,40011171,,,,,,,,,,,,,,,,,
,40011172,,,,,,,,,,,,,,,,,
,40011173,,,,,,,,,,,,,,,,,
,40011174,,,,,,,,,,,,,,,,,
,40011175,,,,,,,,,,,,,,,,,
,40011176,,,,,,,,,,,,,,,,,
,40011181,,,,,,,,,,,,,,,,,
,40011182,,,,,,,,,,,,,,,,,
,40011183,,,,,,,,,,,,,,,,,
,40011184,,,,,,,,,,,,,,,,,
,40011185,,,,,,,,,,,,,,,,,
,40011186,,,,,,,,,,,,,,,,,
,40011191,,,,,,,,,,,,,,,,,
,40011192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011211,,,,,,,,,,,,,,,,,
,40011212,,,,,,,,,,,,,,,,,
,40011213,,,,,,,,,,,,,,,,,
,40011214,,,,,,,,,,,,,,,,,
,40011215,,,,,,,,,,,,,,,,,
,40011216,,,,,,,,,,,,,,,,,
,40011271,,,,,,,,,,,,,,,,,
,40011272,,,,,,,,,,,,,,,,,
,40011273,,,,,,,,,,,,,,,,,
,40011274,,,,,,,,,,,,,,,,,
,40011275,,,,,,,,,,,,,,,,,
,40011276,,,,,,,,,,,,,,,,,
,40011281,,,,,,,,,,,,,,,,,
,40011282,,,,,,,,,,,,,,,,,
,40011283,,,,,,,,,,,,,,,,,
,40011284,,,,,,,,,,,,,,,,,
,40011285,,,,,,,,,,,,,,,,,
,40011286,,,,,,,,,,,,,,,,,
,40011291,,,,,,,,,,,,,,,,,
,40011292,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011311,,,,,,,,,,,,,,,,,
,40011312,,,,,,,,,,,,,,,,,
,40011313,,,,,,,,,,,,,,,,,
,40011314,,,,,,,,,,,,,,,,,
,40011315,,,,,,,,,,,,,,,,,
,40011316,,,,,,,,,,,,,,,,,
,40011371,,,,,,,,,,,,,,,,,
,40011372,,,,,,,,,,,,,,,,,
,40011373,,,,,,,,,,,,,,,,,
,40011374,,,,,,,,,,,,,,,,,
,40011375,,,,,,,,,,,,,,,,,
,40011376,,,,,,,,,,,,,,,,,
,40011381,,,,,,,,,,,,,,,,,
,40011382,,,,,,,,,,,,,,,,,
,40011383,,,,,,,,,,,,,,,,,
,40011384,,,,,,,,,,,,,,,,,
,40011385,,,,,,,,,,,,,,,,,
,40011386,,,,,,,,,,,,,,,,,
,40011391,,,,,,,,,,,,,,,,,
,40011392,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011411,,,,,,,,,,,,,,,,,
,40011412,,,,,,,,,,,,,,,,,
,40011413,,,,,,,,,,,,,,,,,
,40011414,,,,,,,,,,,,,,,,,
,40011415,,,,,,,,,,,,,,,,,
,40011416,,,,,,,,,,,,,,,,,
,40011471,,,,,,,,,,,,,,,,,
,40011472,,,,,,,,,,,,,,,,,
,40011473,,,,,,,,,,,,,,,,,
,40011474,,,,,,,,,,,,,,,,,
,40011475,,,,,,,,,,,,,,,,,
,40011476,,,,,,,,,,,,,,,,,
,40011481,,,,,,,,,,,,,,,,,
,40011482,,,,,,,,,,,,,,,,,
,40011483,,,,,,,,,,,,,,,,,
,40011484,,,,,,,,,,,,,,,,,
,40011485,,,,,,,,,,,,,,,,,
,40011486,,,,,,,,,,,,,,,,,
,40011491,,,,,,,,,,,,,,,,,
,40011492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011511,,,,,,,,,,,,,,,,,
,40011512,,,,,,,,,,,,,,,,,
,40011513,,,,,,,,,,,,,,,,,
,40011514,,,,,,,,,,,,,,,,,
,40011515,,,,,,,,,,,,,,,,,
,40011516,,,,,,,,,,,,,,,,,
,40011571,,,,,,,,,,,,,,,,,
,40011572,,,,,,,,,,,,,,,,,
,40011573,,,,,,,,,,,,,,,,,
,40011574,,,,,,,,,,,,,,,,,
,40011575,,,,,,,,,,,,,,,,,
,40011576,,,,,,,,,,,,,,,,,
,40011581,,,,,,,,,,,,,,,,,
,40011582,,,,,,,,,,,,,,,,,
,40011583,,,,,,,,,,,,,,,,,
,40011584,,,,,,,,,,,,,,,,,
,40011585,,,,,,,,,,,,,,,,,
,40011586,,,,,,,,,,,,,,,,,
,40011591,,,,,,,,,,,,,,,,,
,40011592,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011611,,,,,,,,,,,,,,,,,
,40011612,,,,,,,,,,,,,,,,,
,40011613,,,,,,,,,,,,,,,,,
,40011614,,,,,,,,,,,,,,,,,
,40011615,,,,,,,,,,,,,,,,,
,40011616,,,,,,,,,,,,,,,,,
,40011671,,,,,,,,,,,,,,,,,
,40011672,,,,,,,,,,,,,,,,,
,40011673,,,,,,,,,,,,,,,,,
,40011674,,,,,,,,,,,,,,,,,
,40011675,,,,,,,,,,,,,,,,,
,40011676,,,,,,,,,,,,,,,,,
,40011681,,,,,,,,,,,,,,,,,
,40011682,,,,,,,,,,,,,,,,,
,40011683,,,,,,,,,,,,,,,,,
,40011684,,,,,,,,,,,,,,,,,
,40011685,,,,,,,,,,,,,,,,,
,40011686,,,,,,,,,,,,,,,,,
,40011691,,,,,,,,,,,,,,,,,
,40011692,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011711,,,,,,,,,,,,,,,,,
,40011712,,,,,,,,,,,,,,,,,
,40011713,,,,,,,,,,,,,,,,,
,40011714,,,,,,,,,,,,,,,,,
,40011715,,,,,,,,,,,,,,,,,
,40011716,,,,,,,,,,,,,,,,,
,40011771,,,,,,,,,,,,,,,,,
,40011772,,,,,,,,,,,,,,,,,
,40011773,,,,,,,,,,,,,,,,,
,40011774,,,,,,,,,,,,,,,,,
,40011775,,,,,,,,,,,,,,,,,
,40011776,,,,,,,,,,,,,,,,,
,40011781,,,,,,,,,,,,,,,,,
,40011782,,,,,,,,,,,,,,,,,
,40011783,,,,,,,,,,,,,,,,,
,40011784,,,,,,,,,,,,,,,,,
,40011785,,,,,,,,,,,,,,,,,
,40011786,,,,,,,,,,,,,,,,,
,40011791,,,,,,,,,,,,,,,,,
,40011792,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011811,,,,,,,,,,,,,,,,,
,40011812,,,,,,,,,,,,,,,,,
,40011813,,,,,,,,,,,,,,,,,
,40011814,,,,,,,,,,,,,,,,,
,40011815,,,,,,,,,,,,,,,,,
,40011816,,,,,,,,,,,,,,,,,
,40011871,,,,,,,,,,,,,,,,,
,40011872,,,,,,,,,,,,,,,,,
,40011873,,,,,,,,,,,,,,,,,
,40011874,,,,,,,,,,,,,,,,,
,40011875,,,,,,,,,,,,,,,,,
,40011876,,,,,,,,,,,,,,,,,
,40011881,,,,,,,,,,,,,,,,,
,40011882,,,,,,,,,,,,,,,,,
,40011883,,,,,,,,,,,,,,,,,
,40011884,,,,,,,,,,,,,,,,,
,40011885,,,,,,,,,,,,,,,,,
,40011886,,,,,,,,,,,,,,,,,
,40011891,,,,,,,,,,,,,,,,,
,40011892,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40011911,,,,,,,,,,,,,,,,,
,40011912,,,,,,,,,,,,,,,,,
,40011913,,,,,,,,,,,,,,,,,
,40011914,,,,,,,,,,,,,,,,,
,40011915,,,,,,,,,,,,,,,,,
,40011916,,,,,,,,,,,,,,,,,
,40011971,,,,,,,,,,,,,,,,,
,40011972,,,,,,,,,,,,,,,,,
,40011973,,,,,,,,,,,,,,,,,
,40011974,,,,,,,,,,,,,,,,,
,40011975,,,,,,,,,,,,,,,,,
,40011976,,,,,,,,,,,,,,,,,
,40011981,,,,,,,,,,,,,,,,,
,40011982,,,,,,,,,,,,,,,,,
,40011983,,,,,,,,,,,,,,,,,
,40011984,,,,,,,,,,,,,,,,,
,40011985,,,,,,,,,,,,,,,,,
,40011986,,,,,,,,,,,,,,,,,
,40011991,,,,,,,,,,,,,,,,,
,40011992,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012011,,,,,,,,,,,,,,,,,
,40012012,,,,,,,,,,,,,,,,,
,40012013,,,,,,,,,,,,,,,,,
,40012014,,,,,,,,,,,,,,,,,
,40012015,,,,,,,,,,,,,,,,,
,40012016,,,,,,,,,,,,,,,,,
,40012071,,,,,,,,,,,,,,,,,
,40012072,,,,,,,,,,,,,,,,,
,40012073,,,,,,,,,,,,,,,,,
,40012074,,,,,,,,,,,,,,,,,
,40012075,,,,,,,,,,,,,,,,,
,40012076,,,,,,,,,,,,,,,,,
,40012081,,,,,,,,,,,,,,,,,
,40012082,,,,,,,,,,,,,,,,,
,40012083,,,,,,,,,,,,,,,,,
,40012084,,,,,,,,,,,,,,,,,
,40012085,,,,,,,,,,,,,,,,,
,40012086,,,,,,,,,,,,,,,,,
,40012091,,,,,,,,,,,,,,,,,
,40012092,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012111,,,,,,,,,,,,,,,,,
,40012112,,,,,,,,,,,,,,,,,
,40012113,,,,,,,,,,,,,,,,,
,40012114,,,,,,,,,,,,,,,,,
,40012115,,,,,,,,,,,,,,,,,
,40012116,,,,,,,,,,,,,,,,,
,40012171,,,,,,,,,,,,,,,,,
,40012172,,,,,,,,,,,,,,,,,
,40012173,,,,,,,,,,,,,,,,,
,40012174,,,,,,,,,,,,,,,,,
,40012175,,,,,,,,,,,,,,,,,
,40012176,,,,,,,,,,,,,,,,,
,40012181,,,,,,,,,,,,,,,,,
,40012182,,,,,,,,,,,,,,,,,
,40012183,,,,,,,,,,,,,,,,,
,40012184,,,,,,,,,,,,,,,,,
,40012185,,,,,,,,,,,,,,,,,
,40012186,,,,,,,,,,,,,,,,,
,40012191,,,,,,,,,,,,,,,,,
,40012192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012211,,,,,,,,,,,,,,,,,
,40012212,,,,,,,,,,,,,,,,,
,40012213,,,,,,,,,,,,,,,,,
,40012214,,,,,,,,,,,,,,,,,
,40012215,,,,,,,,,,,,,,,,,
,40012216,,,,,,,,,,,,,,,,,
,40012271,,,,,,,,,,,,,,,,,
,40012272,,,,,,,,,,,,,,,,,
,40012273,,,,,,,,,,,,,,,,,
,40012274,,,,,,,,,,,,,,,,,
,40012275,,,,,,,,,,,,,,,,,
,40012276,,,,,,,,,,,,,,,,,
,40012281,,,,,,,,,,,,,,,,,
,40012282,,,,,,,,,,,,,,,,,
,40012283,,,,,,,,,,,,,,,,,
,40012284,,,,,,,,,,,,,,,,,
,40012285,,,,,,,,,,,,,,,,,
,40012286,,,,,,,,,,,,,,,,,
,40012291,,,,,,,,,,,,,,,,,
,40012292,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012311,,,,,,,,,,,,,,,,,
,40012312,,,,,,,,,,,,,,,,,
,40012313,,,,,,,,,,,,,,,,,
,40012314,,,,,,,,,,,,,,,,,
,40012315,,,,,,,,,,,,,,,,,
,40012316,,,,,,,,,,,,,,,,,
,40012371,,,,,,,,,,,,,,,,,
,40012372,,,,,,,,,,,,,,,,,
,40012373,,,,,,,,,,,,,,,,,
,40012374,,,,,,,,,,,,,,,,,
,40012375,,,,,,,,,,,,,,,,,
,40012376,,,,,,,,,,,,,,,,,
,40012381,,,,,,,,,,,,,,,,,
,40012382,,,,,,,,,,,,,,,,,
,40012383,,,,,,,,,,,,,,,,,
,40012384,,,,,,,,,,,,,,,,,
,40012385,,,,,,,,,,,,,,,,,
,40012386,,,,,,,,,,,,,,,,,
,40012391,,,,,,,,,,,,,,,,,
,40012392,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012411,,,,,,,,,,,,,,,,,
,40012412,,,,,,,,,,,,,,,,,
,40012413,,,,,,,,,,,,,,,,,
,40012414,,,,,,,,,,,,,,,,,
,40012415,,,,,,,,,,,,,,,,,
,40012416,,,,,,,,,,,,,,,,,
,40012471,,,,,,,,,,,,,,,,,
,40012472,,,,,,,,,,,,,,,,,
,40012473,,,,,,,,,,,,,,,,,
,40012474,,,,,,,,,,,,,,,,,
,40012475,,,,,,,,,,,,,,,,,
,40012476,,,,,,,,,,,,,,,,,
,40012481,,,,,,,,,,,,,,,,,
,40012482,,,,,,,,,,,,,,,,,
,40012483,,,,,,,,,,,,,,,,,
,40012484,,,,,,,,,,,,,,,,,
,40012485,,,,,,,,,,,,,,,,,
,40012486,,,,,,,,,,,,,,,,,
,40012491,,,,,,,,,,,,,,,,,
,40012492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012511,,,,,,,,,,,,,,,,,
,40012512,,,,,,,,,,,,,,,,,
,40012513,,,,,,,,,,,,,,,,,
,40012514,,,,,,,,,,,,,,,,,
,40012515,,,,,,,,,,,,,,,,,
,40012516,,,,,,,,,,,,,,,,,
,40012571,,,,,,,,,,,,,,,,,
,40012572,,,,,,,,,,,,,,,,,
,40012573,,,,,,,,,,,,,,,,,
,40012574,,,,,,,,,,,,,,,,,
,40012575,,,,,,,,,,,,,,,,,
,40012576,,,,,,,,,,,,,,,,,
,40012581,,,,,,,,,,,,,,,,,
,40012582,,,,,,,,,,,,,,,,,
,40012583,,,,,,,,,,,,,,,,,
,40012584,,,,,,,,,,,,,,,,,
,40012585,,,,,,,,,,,,,,,,,
,40012586,,,,,,,,,,,,,,,,,
,40012591,,,,,,,,,,,,,,,,,
,40012592,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012611,,,,,,,,,,,,,,,,,
,40012612,,,,,,,,,,,,,,,,,
,40012613,,,,,,,,,,,,,,,,,
,40012614,,,,,,,,,,,,,,,,,
,40012615,,,,,,,,,,,,,,,,,
,40012616,,,,,,,,,,,,,,,,,
,40012671,,,,,,,,,,,,,,,,,
,40012672,,,,,,,,,,,,,,,,,
,40012673,,,,,,,,,,,,,,,,,
,40012674,,,,,,,,,,,,,,,,,
,40012675,,,,,,,,,,,,,,,,,
,40012676,,,,,,,,,,,,,,,,,
,40012681,,,,,,,,,,,,,,,,,
,40012682,,,,,,,,,,,,,,,,,
,40012683,,,,,,,,,,,,,,,,,
,40012684,,,,,,,,,,,,,,,,,
,40012685,,,,,,,,,,,,,,,,,
,40012686,,,,,,,,,,,,,,,,,
,40012691,,,,,,,,,,,,,,,,,
,40012692,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012711,,,,,,,,,,,,,,,,,
,40012712,,,,,,,,,,,,,,,,,
,40012713,,,,,,,,,,,,,,,,,
,40012714,,,,,,,,,,,,,,,,,
,40012715,,,,,,,,,,,,,,,,,
,40012716,,,,,,,,,,,,,,,,,
,40012771,,,,,,,,,,,,,,,,,
,40012772,,,,,,,,,,,,,,,,,
,40012773,,,,,,,,,,,,,,,,,
,40012774,,,,,,,,,,,,,,,,,
,40012775,,,,,,,,,,,,,,,,,
,40012776,,,,,,,,,,,,,,,,,
,40012781,,,,,,,,,,,,,,,,,
,40012782,,,,,,,,,,,,,,,,,
,40012783,,,,,,,,,,,,,,,,,
,40012784,,,,,,,,,,,,,,,,,
,40012785,,,,,,,,,,,,,,,,,
,40012786,,,,,,,,,,,,,,,,,
,40012791,,,,,,,,,,,,,,,,,
,40012792,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012811,,,,,,,,,,,,,,,,,
,40012812,,,,,,,,,,,,,,,,,
,40012813,,,,,,,,,,,,,,,,,
,40012814,,,,,,,,,,,,,,,,,
,40012815,,,,,,,,,,,,,,,,,
,40012816,,,,,,,,,,,,,,,,,
,40012871,,,,,,,,,,,,,,,,,
,40012872,,,,,,,,,,,,,,,,,
,40012873,,,,,,,,,,,,,,,,,
,40012874,,,,,,,,,,,,,,,,,
,40012875,,,,,,,,,,,,,,,,,
,40012876,,,,,,,,,,,,,,,,,
,40012881,,,,,,,,,,,,,,,,,
,40012882,,,,,,,,,,,,,,,,,
,40012883,,,,,,,,,,,,,,,,,
,40012884,,,,,,,,,,,,,,,,,
,40012885,,,,,,,,,,,,,,,,,
,40012886,,,,,,,,,,,,,,,,,
,40012891,,,,,,,,,,,,,,,,,
,40012892,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40012911,,,,,,,,,,,,,,,,,
,40012912,,,,,,,,,,,,,,,,,
,40012913,,,,,,,,,,,,,,,,,
,40012914,,,,,,,,,,,,,,,,,
,40012915,,,,,,,,,,,,,,,,,
,40012916,,,,,,,,,,,,,,,,,
,40012971,,,,,,,,,,,,,,,,,
,40012972,,,,,,,,,,,,,,,,,
,40012973,,,,,,,,,,,,,,,,,
,40012974,,,,,,,,,,,,,,,,,
,40012975,,,,,,,,,,,,,,,,,
,40012976,,,,,,,,,,,,,,,,,
,40012981,,,,,,,,,,,,,,,,,
,40012982,,,,,,,,,,,,,,,,,
,40012983,,,,,,,,,,,,,,,,,
,40012984,,,,,,,,,,,,,,,,,
,40012985,,,,,,,,,,,,,,,,,
,40012986,,,,,,,,,,,,,,,,,
,40012991,,,,,,,,,,,,,,,,,
,40012992,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40013011,,,,,,,,,,,,,,,,,
,40013012,,,,,,,,,,,,,,,,,
,40013013,,,,,,,,,,,,,,,,,
,40013014,,,,,,,,,,,,,,,,,
,40013015,,,,,,,,,,,,,,,,,
,40013016,,,,,,,,,,,,,,,,,
,40013071,,,,,,,,,,,,,,,,,
,40013072,,,,,,,,,,,,,,,,,
,40013073,,,,,,,,,,,,,,,,,
,40013074,,,,,,,,,,,,,,,,,
,40013075,,,,,,,,,,,,,,,,,
,40013076,,,,,,,,,,,,,,,,,
,40013081,,,,,,,,,,,,,,,,,
,40013082,,,,,,,,,,,,,,,,,
,40013083,,,,,,,,,,,,,,,,,
,40013084,,,,,,,,,,,,,,,,,
,40013085,,,,,,,,,,,,,,,,,
,40013086,,,,,,,,,,,,,,,,,
,40013091,,,,,,,,,,,,,,,,,
,40013092,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40013111,,,,,,,,,,,,,,,,,
,40013112,,,,,,,,,,,,,,,,,
,40013113,,,,,,,,,,,,,,,,,
,40013114,,,,,,,,,,,,,,,,,
,40013115,,,,,,,,,,,,,,,,,
,40013116,,,,,,,,,,,,,,,,,
,40013171,,,,,,,,,,,,,,,,,
,40013172,,,,,,,,,,,,,,,,,
,40013173,,,,,,,,,,,,,,,,,
,40013174,,,,,,,,,,,,,,,,,
,40013175,,,,,,,,,,,,,,,,,
,40013176,,,,,,,,,,,,,,,,,
,40013181,,,,,,,,,,,,,,,,,
,40013182,,,,,,,,,,,,,,,,,
,40013183,,,,,,,,,,,,,,,,,
,40013184,,,,,,,,,,,,,,,,,
,40013185,,,,,,,,,,,,,,,,,
,40013186,,,,,,,,,,,,,,,,,
,40013191,,,,,,,,,,,,,,,,,
,40013192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40013211,,,,,,,,,,,,,,,,,
,40013212,,,,,,,,,,,,,,,,,
,40013213,,,,,,,,,,,,,,,,,
,40013214,,,,,,,,,,,,,,,,,
,40013215,,,,,,,,,,,,,,,,,
,40013216,,,,,,,,,,,,,,,,,
,40013271,,,,,,,,,,,,,,,,,
,40013272,,,,,,,,,,,,,,,,,
,40013273,,,,,,,,,,,,,,,,,
,40013274,,,,,,,,,,,,,,,,,
,40013275,,,,,,,,,,,,,,,,,
,40013276,,,,,,,,,,,,,,,,,
,40013281,,,,,,,,,,,,,,,,,
,40013282,,,,,,,,,,,,,,,,,
,40013283,,,,,,,,,,,,,,,,,
,40013284,,,,,,,,,,,,,,,,,
,40013285,,,,,,,,,,,,,,,,,
,40013286,,,,,,,,,,,,,,,,,
,40013291,,,,,,,,,,,,,,,,,
,40013292,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40013311,,,,,,,,,,,,,,,,,
,40013312,,,,,,,,,,,,,,,,,
,40013313,,,,,,,,,,,,,,,,,
,40013314,,,,,,,,,,,,,,,,,
